	id	timeframe	start_sec	end_sec	n_obs	duration_hours	residual_ra_last_mean	residual_ra_last_std	residual_dec_last_mean	residual_dec_last_std	start_dt	end_dt	weight_ra	weight_dec	mean_weight	weight_ra_scaled	weight_dec_scaled	mean_weight_scaled
81	286_nm0091	8	6.91207155e+08	6.91211146e+08	42	1.10860800e+00	2.31852124e-02	1.52571829e-02	-3.65703244e-02	2.21609303e-02	2021-11-26 13:59:15.192540	2021-11-26 15:05:46.181340	1.82768589e+14	8.66311918e+13	1.34699890e+14	2.82018055e+13	1.33674831e+13	2.07846443e+13
82	286_nm0091	9	6.91379260e+08	6.91382646e+08	47	9.40560001e-01	9.36724274e-04	1.51120375e-02	-1.26430322e-02	1.66559218e-02	2021-11-28 13:47:40.190985	2021-11-28 14:44:06.206987	1.86296297e+14	1.53360290e+14	1.69828293e+14	2.71741078e+13	2.23698973e+13	2.47720026e+13
83	286_nm0091	10	6.91554018e+08	6.91556982e+08	96	8.23344000e-01	-5.61880375e-03	1.78091667e-02	1.80989507e-02	1.93133772e-02	2021-11-30 14:20:18.187833	2021-11-30 15:09:42.226234	1.34141472e+14	1.14060119e+14	1.24100796e+14	1.36907567e+13	1.16412122e+13	1.26659844e+13
84	286_nm0091	11	7.20409584e+08	7.20410589e+08	29	2.79168000e-01	5.81467293e-03	4.14967065e-02	2.34898239e-04	5.11158154e-02	2022-10-30 13:46:24.158476	2022-10-30 14:03:09.163278	2.47071702e+13	1.62831971e+13	2.04951837e+13	4.58800633e+12	3.02371379e+12	3.80586006e+12
85	286_nm0091	12	7.20492501e+08	7.20493661e+08	36	3.22224000e-01	1.02000665e-02	5.42261975e-02	2.93076496e-02	4.41903993e-02	2022-10-31 12:48:21.201688	2022-10-31 13:07:41.208088	1.44687817e+13	2.17868486e+13	1.81278151e+13	2.41146362e+12	3.63114143e+12	3.02130252e+12
86	286_nm0091	13	7.22824655e+08	7.22825813e+08	41	3.21672000e-01	3.74274584e-03	1.09104196e-02	-9.83738655e-03	2.06792664e-02	2022-11-27 12:37:35.189365	2022-11-27 12:56:53.208565	3.57410547e+14	9.94901328e+13	2.28450340e+14	5.58181496e+13	1.55377483e+13	3.56779489e+13
87	286_nm0091	14	7.22910065e+08	7.22911243e+08	40	3.27216000e-01	-6.41874152e-03	1.30638580e-02	7.81112547e-03	1.86860380e-02	2022-11-28 12:21:05.218186	2022-11-28 12:40:43.195787	2.49291439e+14	1.21847273e+14	1.85569356e+14	3.94164374e+13	1.92657454e+13	2.93410914e+13
88	286_nm0091	15	7.22999022e+08	7.23000144e+08	36	3.11688000e-01	-1.19808116e-02	3.03765788e-02	3.01559190e-02	3.55324512e-02	2022-11-29 13:03:42.139811	2022-11-29 13:22:24.216612	4.61076031e+13	3.36976745e+13	3.99026388e+13	7.68460052e+12	5.61627908e+12	6.65043980e+12
89	286_nm0091	16	7.23084661e+08	7.23085545e+08	30	2.45544000e-01	1.27818249e-02	1.66510959e-02	-2.25348496e-02	2.28633845e-02	2022-11-30 12:51:01.215034	2022-11-30 13:05:45.173435	1.53449198e+14	8.13896588e+13	1.17419428e+14	2.80158624e+13	1.48596507e+13	2.14377565e+13
90	286_nm0091	17	7.25238431e+08	7.25240882e+08	68	6.80832000e-01	1.46428696e-02	2.63373052e-02	-4.85853145e-02	3.13194407e-02	2022-12-25 11:07:11.170893	2022-12-25 11:48:02.166094	6.13348903e+13	4.33732804e+13	5.23540854e+13	7.43794798e+12	5.25978283e+12	6.34886541e+12
91	286_nm0091	18	7.25325130e+08	7.25326444e+08	40	3.64992000e-01	8.47460172e-03	2.29172833e-02	-4.25034695e-02	3.87859472e-02	2022-12-26 11:12:10.201322	2022-12-26 11:34:04.172521	8.10072708e+13	2.82814363e+13	5.46443536e+13	1.28083741e+13	4.47168771e+12	8.64003092e+12
92	286_nm0091	19	7.47981997e+08	7.47982507e+08	17	1.41672000e-01	3.69037260e-02	4.85898599e-02	-2.26706435e-02	4.15359089e-02	2023-09-14 16:46:36.686465	2023-09-14 16:55:06.705665	1.80201737e+13	2.46605541e+13	2.13403639e+13	4.37053408e+12	5.98106290e+12	5.17579849e+12
93	286_nm0091	20	7.48064683e+08	7.48064784e+08	4	2.80560000e-02	4.95689954e-02	3.44480937e-02	-3.24315609e-02	1.47078460e-02	2023-09-15 15:44:42.696055	2023-09-15 15:46:23.697655	3.58525359e+13	1.96676340e+14	1.16264438e+14	1.79262679e+13	9.83381700e+13	5.81322190e+13
94	286_nm0091	21	7.48149692e+08	7.48150207e+08	10	1.43064000e-01	4.17310842e-03	4.89943720e-02	-1.04902984e-01	5.69781643e-02	2023-09-16 15:21:32.174445	2023-09-16 15:30:07.204846	1.77238422e+13	1.31048894e+13	1.54143658e+13	5.60477104e+12	4.14412990e+12	4.87445047e+12
95	286_nm0091	22	7.50570779e+08	7.50572330e+08	15	4.30848000e-01	1.58414625e-02	3.30940946e-02	-1.35732935e-02	3.96832687e-02	2023-10-14 15:52:59.150364	2023-10-14 16:18:50.203164	3.88462640e+13	2.70168923e+13	3.29315782e+13	1.00300622e+13	6.97573159e+12	8.50289692e+12
96	286_nm0091	23	7.50738296e+08	7.50742308e+08	92	1.11444000e+00	1.08515929e-02	1.49271169e-02	9.69483227e-04	1.40405883e-02	2023-10-16 14:24:56.222372	2023-10-16 15:31:48.206372	1.90940650e+14	2.15814022e+14	2.03377336e+14	1.99069389e+13	2.25001672e+13	2.12035530e+13
97	286_nm0091	24	7.53240529e+08	7.53242469e+08	33	5.38872000e-01	1.83802174e-02	1.55543020e-02	-1.83060211e-02	1.43080307e-02	2023-11-14 13:28:49.214707	2023-11-14 14:01:09.153909	1.75852771e+14	2.07821532e+14	1.91837151e+14	3.06120381e+13	3.61770851e+13	3.33945616e+13
98	286_nm0091	25	7.55832426e+08	7.55834680e+08	26	6.26088000e-01	1.91442432e-02	3.22105162e-02	-2.80078740e-03	2.78446083e-02	2023-12-14 13:27:06.226593	2023-12-14 14:04:40.143394	4.10067072e+13	5.48741797e+13	4.79404434e+13	8.04207693e+12	1.07617120e+13	9.40189448e+12
99	286_nm0091	26	7.55919504e+08	7.55921548e+08	29	5.67768000e-01	8.11418561e-03	2.29560759e-02	5.89281362e-03	2.27044907e-02	2023-12-15 13:38:24.207422	2023-12-15 14:12:28.172221	8.07337200e+13	8.25328303e+13	8.16332752e+13	1.49918754e+13	1.53259618e+13	1.51589186e+13
100	286_nm0091	27	7.83396025e+08	7.83401218e+08	44	1.44249600e+00	-5.30317969e-02	2.32559563e-02	-6.98520955e-05	2.48557550e-02	2024-10-28 14:00:25.176083	2024-10-28 15:26:58.161685	7.86650566e+13	6.88646503e+13	7.37648535e+13	1.18592035e+13	1.03817366e+13	1.11204701e+13
101	286_nm0091	28	7.83476576e+08	7.83485389e+08	46	2.44807200e+00	-4.50430744e-02	3.33262694e-02	1.78480334e-02	2.36371915e-02	2024-10-29 12:22:56.155293	2024-10-29 14:49:49.214495	3.83068875e+13	7.61480029e+13	5.72274452e+13	5.64804243e+12	1.12274105e+13	8.43772646e+12
102	286_nm0091	29	7.83568995e+08	7.83575979e+08	38	1.93999200e+00	-8.73384828e-03	2.64636391e-02	-4.37767456e-02	3.06105905e-02	2024-10-30 14:03:15.211307	2024-10-30 15:59:39.182507	6.07506789e+13	4.54053315e+13	5.30780052e+13	9.85506147e+12	7.36571741e+12	8.61038944e+12
103	286_nm0091	30	7.83913962e+08	7.83916004e+08	28	5.67240000e-01	-5.80542704e-02	3.91066813e-02	2.91045259e-02	2.45106843e-02	2024-11-03 13:52:42.158559	2024-11-03 14:26:44.222558	2.78194373e+13	7.08173047e+13	4.93183710e+13	5.25737948e+12	1.33832126e+13	9.32029605e+12
104	286_nm0091	31	7.86417625e+08	7.86419203e+08	39	4.38336000e-01	-1.49102008e-02	1.88960996e-02	8.25852696e-03	1.55169030e-02	2024-12-02 13:20:25.157517	2024-12-02 13:46:43.167119	1.19153260e+14	1.76701475e+14	1.47927367e+14	1.90797915e+13	2.82948810e+13	2.36873362e+13
105	286_nm0091	32	7.86500481e+08	7.86505108e+08	41	1.28527200e+00	-1.53338961e-02	1.15293463e-02	2.33026064e-03	1.77843770e-02	2024-12-03 12:21:21.202342	2024-12-03 13:38:28.181543	3.20066999e+14	1.34515693e+14	2.27291346e+14	4.99860673e+13	2.10078218e+13	3.54969445e+13
106	286_nm0091	33	7.86588685e+08	7.86591768e+08	31	8.56392000e-01	9.25598358e-03	2.00897719e-02	-2.51869109e-02	1.98474050e-02	2024-12-04 12:51:25.147966	2024-12-04 13:42:48.159168	1.05414476e+14	1.08004736e+14	1.06709606e+14	1.89329989e+13	1.93982233e+13	1.91656111e+13
107	327_nm0019	0	2.39858153e+08	2.39862633e+08	25	1.24447920e+00	-1.07189670e-01	3.12389024e-02	-5.64595996e-02	9.28908180e-02	2007-08-08 15:15:53.176351	2007-08-08 16:30:33.301471	4.35972137e+13	4.93065586e+12	2.42639348e+13	8.71944274e+12	9.86131172e+11	4.85278696e+12
108	327_nm0019	1	2.39952840e+08	2.39953921e+08	7	3.00144000e-01	-1.01419206e-02	1.27529758e-01	-4.38360864e-02	4.97388131e-02	2007-08-09 17:34:00.171845	2007-08-09 17:52:00.690245	2.61593650e+12	1.71972669e+13	9.90660169e+12	9.88731060e+11	6.49995591e+12	3.74434349e+12
109	327_nm0019	2	2.40040275e+08	2.40041712e+08	9	3.99168000e-01	-8.85548101e-02	1.04149915e-01	5.54960922e-02	9.85340812e-02	2007-08-10 17:51:15.330223	2007-08-10 18:15:12.335023	3.92222433e+12	4.38204995e+12	4.15213714e+12	1.30740811e+12	1.46068332e+12	1.38404571e+12
110	327_nm0019	3	2.40113064e+08	2.40116916e+08	13	1.07013600e+00	-3.83543936e-02	7.60505848e-02	6.65544268e-02	9.87824822e-02	2007-08-11 14:04:23.960604	2007-08-11 15:08:36.450203	7.35605809e+12	4.36003923e+12	5.85804866e+12	2.04020343e+12	1.20925731e+12	1.62473037e+12
111	327_nm0019	4	2.40198973e+08	2.40199933e+08	6	2.66448000e-01	-1.06832467e-01	7.51011351e-02	3.48366281e-02	1.45129332e-01	2007-08-12 13:56:13.467781	2007-08-12 14:12:12.680580	7.54322851e+12	2.01994652e+12	4.78158752e+12	3.07951014e+12	8.24639714e+11	1.95207493e+12
112	327_nm0019	5	2.40286693e+08	2.40297612e+08	9	3.03285600e+00	-9.21615724e-02	8.30060183e-02	9.86247905e-02	1.02929421e-01	2007-08-13 14:18:13.400558	2007-08-13 17:20:11.682155	6.17491670e+12	4.01579199e+12	5.09535434e+12	2.05830557e+12	1.33859733e+12	1.69845145e+12
113	327_nm0019	6	2.42445535e+08	2.42449985e+08	20	1.23621600e+00	5.84803108e-02	5.60721183e-02	-9.72769041e-02	7.03911344e-02	2007-09-07 13:58:54.689706	2007-09-07 15:13:05.067307	1.35318240e+13	8.58646370e+12	1.10591439e+13	3.02580783e+12	1.91999165e+12	2.47289974e+12
114	327_nm0019	7	2.42532245e+08	2.42533325e+08	9	3.00024000e-01	-5.35657009e-03	9.97420628e-02	9.15539979e-03	1.16074645e-01	2007-09-08 14:04:04.520095	2007-09-08 14:22:04.606494	4.27655020e+12	3.15773396e+12	3.71714208e+12	1.42551673e+12	1.05257799e+12	1.23904736e+12
115	327_nm0019	8	2.42616724e+08	2.42622484e+08	12	1.60000800e+00	-1.28477088e-02	9.84488369e-02	-3.73682186e-02	1.05119521e-01	2007-09-09 13:32:03.848083	2007-09-09 15:08:03.876882	4.38964184e+12	3.85020200e+12	4.11992192e+12	1.26718045e+12	1.11145758e+12	1.18931902e+12
116	327_nm0019	9	2.42706905e+08	2.42716984e+08	10	2.79972000e+00	1.36609856e-03	1.40817122e-01	-2.05868563e-02	1.00822612e-01	2007-09-10 14:35:05.057669	2007-09-10 17:23:04.049669	2.14555344e+12	4.18537503e+12	3.16546423e+12	6.78483571e+11	1.32353179e+12	1.00100768e+12
117	327_nm0019	10	2.42788860e+08	2.42790061e+08	10	3.33432000e-01	-8.50168728e-03	9.42316912e-02	-1.74265883e-02	1.51297076e-01	2007-09-11 13:21:00.296059	2007-09-11 13:41:00.651259	4.79133234e+12	1.85861396e+12	3.32497315e+12	1.51515232e+12	5.87745342e+11	1.05144883e+12
118	327_nm0019	11	2.42873105e+08	2.42876347e+08	9	9.00648000e-01	-5.63851873e-02	7.08902776e-02	-3.14495730e-02	1.18570473e-01	2007-09-12 12:45:04.875248	2007-09-12 13:39:07.208048	8.46597366e+12	3.02619675e+12	5.74608520e+12	2.82199122e+12	1.00873225e+12	1.91536173e+12
119	327_nm0082	0	2.10127288e+08	2.10138589e+08	11	3.13917600e+00	2.79098970e-02	6.22977483e-02	2.15693259e-02	4.49886044e-02	2006-08-29 12:41:28.184245	2006-08-29 15:49:49.217842	1.09623980e+13	2.10206056e+13	1.59915018e+13	3.30528737e+12	6.33795106e+12	4.82161922e+12
120	327_nm0082	1	2.10221551e+08	2.10227971e+08	8	1.78332000e+00	2.23919514e-02	7.05749262e-02	-3.35929424e-02	4.96462962e-02	2006-08-30 14:52:31.189027	2006-08-30 16:39:31.141026	8.54180006e+12	1.72614215e+13	1.29016108e+13	3.01998237e+12	6.10283411e+12	4.56140824e+12
121	327_nm0082	2	2.10298710e+08	2.10316770e+08	15	5.01667200e+00	-1.31061977e-05	5.09592119e-02	4.12461664e-02	5.76865062e-02	2006-08-31 12:18:30.190612	2006-08-31 17:19:30.209809	1.63834312e+13	1.27850312e+13	1.45842312e+13	4.23018374e+12	3.30108086e+12	3.76563230e+12
122	337_nm0015	0	-1.06943438e+08	-1.06943287e+08	2	4.17600003e-02	4.00341041e-02	3.09160904e-02	-1.73552531e-02	5.71298136e-02	1996-08-11 17:29:22.246983	1996-08-11 17:31:52.582984	4.45124123e+13	1.30354087e+13	2.87739105e+13	3.14750285e+13	9.21742589e+12	2.03462272e+13
123	337_nm0015	1	1.15011236e+08	1.15014602e+08	4	9.35040000e-01	-2.51222101e-02	4.14022088e-02	3.45194264e-02	5.13033137e-02	2003-08-24 15:33:55.830761	2003-08-24 16:30:01.974759	2.48200838e+13	1.61643942e+13	2.04922390e+13	1.24100419e+13	8.08219709e+12	1.02461195e+13
124	337_nm0015	2	1.79204604e+08	1.79211489e+08	25	1.91256000e+00	-2.84109117e-02	1.00658499e-01	4.56188858e-02	8.06873419e-02	2005-09-05 15:03:24.150538	2005-09-05 16:58:09.366537	4.19903373e+12	6.53490756e+12	5.36697065e+12	8.39806746e+11	1.30698151e+12	1.07339413e+12
125	337_nm0015	3	2.09180772e+08	2.09193686e+08	40	3.58720800e+00	2.48011939e-02	6.07603923e-02	-5.24654554e-02	4.42324435e-02	2006-08-18 13:46:12.210045	2006-08-18 17:21:26.158843	1.15241560e+13	2.17454502e+13	1.66348031e+13	1.82212905e+12	3.43825756e+12	2.63019331e+12
126	337_nm0015	4	2.09265392e+08	2.09283996e+08	49	5.16777600e+00	1.55266174e-02	2.70065042e-02	-2.09521181e-02	2.37571231e-02	2006-08-19 13:16:32.197226	2006-08-19 18:26:36.190822	5.83328938e+13	7.53811175e+13	6.68570057e+13	8.33327055e+12	1.07687311e+13	9.55100081e+12
127	337_nm0015	5	2.09364675e+08	2.09369945e+08	20	1.46388000e+00	1.47183236e-02	2.55717735e-02	3.53098946e-02	2.76454686e-02	2006-08-20 16:51:15.214803	2006-08-20 18:19:05.182801	6.50621738e+13	5.56675815e+13	6.03648777e+13	1.45483443e+13	1.24476496e+13	1.34979970e+13
128	337_nm0015	6	2.09447705e+08	2.09455023e+08	24	2.03277600e+00	5.24015320e-02	6.14909748e-02	1.73663172e-02	3.97014785e-02	2006-08-21 15:55:05.182785	2006-08-21 17:57:03.176383	1.12519427e+13	2.69921144e+13	1.91220285e+13	2.29679318e+12	5.50974228e+12	3.90326773e+12
129	337_nm0015	7	2.09524685e+08	2.09541665e+08	50	4.71667200e+00	8.43095293e-02	3.88885293e-02	-1.14235756e-02	3.11080705e-02	2006-08-22 13:18:05.163568	2006-08-22 18:01:05.182764	2.81324288e+13	4.39647005e+13	3.60485646e+13	3.97852623e+12	6.21754757e+12	5.09803690e+12
130	337_nm0015	8	2.09613967e+08	2.09627885e+08	77	3.86611200e+00	7.62428486e-02	3.32258488e-02	-7.64999680e-02	3.69382362e-02	2006-08-23 14:06:07.208349	2006-08-23 17:58:05.211546	3.85387919e+13	3.11815685e+13	3.48601802e+13	4.39190295e+12	3.55346953e+12	3.97268624e+12
131	337_nm0015	9	2.09700006e+08	2.09714405e+08	84	3.99974400e+00	1.03815908e-01	2.54732322e-02	-8.30089371e-02	3.63186407e-02	2006-08-24 14:00:06.142730	2006-08-24 18:00:05.221126	6.55665236e+13	3.22545579e+13	4.89105408e+13	7.15389423e+12	3.51926079e+12	5.33657751e+12
132	337_nm0015	10	2.09788925e+08	2.09800505e+08	43	3.21664800e+00	6.51587534e-02	5.45936840e-02	-9.05556732e-02	4.60438751e-02	2006-08-25 14:42:05.221111	2006-08-25 17:55:05.153908	1.42746498e+13	2.00681127e+13	1.71713813e+13	2.17686369e+12	3.06035850e+12	2.61861110e+12
133	337_nm0015	11	2.11850466e+08	2.11864506e+08	52	3.90000000e+00	2.99807394e-02	3.43173018e-02	2.66143802e-02	3.23236591e-02	2006-09-18 11:21:06.199995	2006-09-18 15:15:06.199993	3.61263428e+13	4.07201371e+13	3.84232400e+13	5.00982236e+12	5.64686701e+12	5.32834469e+12
134	337_nm0015	12	2.11940285e+08	2.11952825e+08	71	3.48331200e+00	8.02442808e-02	2.97792723e-02	-2.03501628e-03	3.44424169e-02	2006-09-19 12:18:05.220786	2006-09-19 15:47:05.143986	4.79757867e+13	3.58643552e+13	4.19200709e+13	5.69367837e+12	4.25631589e+12	4.97499713e+12
135	337_nm0015	13	2.12027166e+08	2.12039465e+08	55	3.41637600e+00	5.76759821e-02	1.75606773e-02	2.39058598e-02	2.36001543e-02	2006-09-20 12:26:06.209580	2006-09-20 15:51:05.163178	1.37964623e+14	7.63871980e+13	1.07175911e+14	1.86031460e+13	1.03000477e+13	1.44515968e+13
136	337_nm0015	14	2.12114706e+08	2.12125205e+08	54	2.91638400e+00	7.48306028e-02	2.37292679e-02	-1.78713263e-02	1.52391738e-02	2006-09-21 12:45:06.171172	2006-09-21 15:40:05.153572	7.55581969e+13	1.83200823e+14	1.29379510e+14	1.02821682e+13	2.49304743e+13	1.76063213e+13
137	337_nm0015	15	2.12199306e+08	2.12211065e+08	63	3.26637600e+00	1.00512708e-01	3.55082534e-02	-5.03338026e-02	3.01912780e-02	2006-09-22 12:15:06.199967	2006-09-22 15:31:05.153567	3.37436179e+13	4.66753165e+13	4.02094672e+13	4.25129625e+12	5.88053713e+12	5.06591669e+12
138	337_nm0015	16	2.12282226e+08	2.12297165e+08	90	4.14972000e+00	7.82048955e-02	2.09283760e-02	-6.73235143e-02	2.17120648e-02	2006-09-23 11:17:06.180762	2006-09-23 15:26:05.172761	9.71357748e+13	9.02501665e+13	9.36929707e+13	1.02390097e+13	9.51320285e+12	9.87610627e+12
139	337_nm0015	17	2.12455685e+08	2.12467865e+08	50	3.38335200e+00	7.65042370e-02	2.85316894e-02	-4.14562155e-02	2.18189079e-02	2006-09-25 11:28:05.153552	2006-09-25 14:51:05.220751	5.22631148e+13	8.93684546e+13	7.08157847e+13	7.39112058e+12	1.26386081e+13	1.00148643e+13
140	337_nm0015	18	2.12546465e+08	2.12554925e+08	32	2.34998400e+00	3.00282280e-02	3.92524950e-02	-1.90665695e-02	3.17989968e-02	2006-09-26 12:41:05.201548	2006-09-26 15:02:05.143948	2.76131360e+13	4.20749327e+13	3.48440343e+13	4.88135893e+12	7.43786755e+12	6.15961324e+12
141	337_nm0015	19	2.12626745e+08	2.12637905e+08	58	3.10000800e+00	2.41878233e-02	5.71693727e-02	-5.87967296e-03	4.36373889e-02	2006-09-27 10:59:05.143944	2006-09-27 14:05:05.172743	1.30173749e+13	2.23425508e+13	1.76799628e+13	1.70926506e+12	2.93372064e+12	2.32149285e+12
142	337_nm0019	0	2.40026286e+08	2.40038826e+08	38	3.48333360e+00	1.17852211e-02	3.72166752e-02	-4.12051229e-02	5.40002182e-02	2007-08-10 13:58:06.185266	2007-08-10 17:27:06.186223	3.07167399e+13	1.45901325e+13	2.26534362e+13	4.98291320e+12	2.36683203e+12	3.67487262e+12
143	337_nm0019	1	2.40285605e+08	2.40301626e+08	116	4.45027680e+00	2.65703087e-02	3.48002139e-02	2.93499777e-03	4.07265692e-02	2007-08-13 14:00:05.183918	2007-08-13 18:27:06.180394	3.51306706e+13	2.56504278e+13	3.03905492e+13	3.26180088e+12	2.38158243e+12	2.82169166e+12
144	337_nm0019	2	2.40457986e+08	2.40474246e+08	91	4.51666560e+00	8.61224392e-03	4.83856953e-02	-2.01283580e-02	5.49636968e-02	2007-08-15 13:53:06.187076	2007-08-15 18:24:06.183232	1.81725677e+13	1.40831043e+13	1.61278360e+13	1.90500271e+12	1.47631047e+12	1.69065659e+12
145	337_nm0019	3	2.40540846e+08	2.40560885e+08	89	5.56638960e+00	2.49016266e-02	4.60918921e-02	-9.53293776e-03	4.97756159e-02	2007-08-16 12:54:06.180334	2007-08-16 18:28:05.182891	2.00263219e+13	1.71718459e+13	1.85990839e+13	2.12278588e+12	1.82021202e+12	1.97149895e+12
146	337_nm0019	4	2.40728286e+08	2.40730446e+08	4	6.00000000e-01	3.51982634e-02	5.94062788e-02	-2.86265585e-02	7.20130940e-02	2007-08-18 16:58:06.185090	2007-08-18 17:34:06.185090	1.20555095e+13	8.20403160e+12	1.01297705e+13	6.02775474e+12	4.10201580e+12	5.06488527e+12
147	337_nm0019	5	2.40814026e+08	2.40815586e+08	2	4.33332000e-01	-6.74553203e-02	4.19050634e-02	4.24003004e-02	1.00000000e-02	2007-08-19 16:47:06.184110	2007-08-19 17:13:06.179308	2.42279831e+13	4.25451703e+14	2.24839843e+14	1.71317711e+13	3.00839784e+14	1.58985778e+14
148	337_nm0019	6	2.40887591e+08	2.40903546e+08	87	4.43194560e+00	2.16628854e-02	3.97825568e-02	-4.59920884e-02	3.85917387e-02	2007-08-20 13:13:11.178973	2007-08-20 17:39:06.183129	2.68822047e+13	2.85667987e+13	2.77245017e+13	2.88207486e+12	3.06268230e+12	2.97237858e+12
149	337_nm0019	7	2.41149845e+08	2.41152545e+08	2	7.50000000e-01	2.35706910e-02	1.25730758e-02	-6.80367180e-02	4.34610169e-02	2007-08-23 14:04:05.185633	2007-08-23 14:49:05.185632	2.69133153e+14	2.25242583e+13	1.45828706e+14	1.90305878e+14	1.59270558e+13	1.03116467e+14
150	337_nm0019	8	2.42618947e+08	2.42622903e+08	19	1.09872480e+00	6.14599010e-02	2.89544783e-02	-1.26643137e-01	2.54175080e-02	2007-09-09 14:09:07.369362	2007-09-09 15:15:02.778642	5.07479822e+13	6.58543288e+13	5.83011555e+13	1.16423856e+13	1.51080192e+13	1.33752024e+13
151	337_nm0019	9	2.42701807e+08	2.42704267e+08	12	6.83275200e-01	3.41997495e-02	3.26370060e-02	-1.38265679e-01	3.00564349e-02	2007-09-10 13:10:06.991111	2007-09-10 13:51:06.781831	3.99419849e+13	4.70950578e+13	4.35185214e+13	1.15302579e+13	1.35951722e+13	1.25627150e+13
152	337_nm0019	10	2.42784486e+08	2.42789826e+08	23	1.48350480e+00	1.19473277e-02	3.44015229e-02	-5.78248928e-02	2.11815842e-02	2007-09-11 12:08:05.812219	2007-09-11 13:37:06.429499	3.59496717e+13	9.48273006e+13	6.53884861e+13	7.49602472e+12	1.97728590e+13	1.36344419e+13
153	337_nm0019	11	2.42869747e+08	2.42873946e+08	27	1.16648880e+00	1.73125719e-02	4.37710703e-02	-4.89173198e-02	3.55080325e-02	2007-09-12 11:49:06.982448	2007-09-12 12:59:06.342129	2.22062863e+13	3.37440378e+13	2.79751620e+13	4.27360179e+12	6.49404310e+12	5.38382244e+12
154	337_nm0019	12	2.42956273e+08	2.42960527e+08	18	1.18162560e+00	1.65949289e-02	3.90378720e-02	-5.55997028e-02	4.75388314e-02	2007-09-13 11:51:12.901799	2007-09-13 13:02:06.753958	2.79175945e+13	1.88257923e+13	2.33716934e+13	6.58024013e+12	4.43728180e+12	5.50876096e+12
155	337_nm0019	13	2.43129426e+08	2.43134766e+08	39	1.48325280e+00	9.40477307e-03	3.74905921e-02	-1.47723104e-02	6.14104205e-02	2007-09-15 11:57:06.295058	2007-09-15 13:26:06.005138	3.02695293e+13	1.12814812e+13	2.07755053e+13	4.84700384e+12	1.80648276e+12	3.32674330e+12
156	337_nm0019	14	2.43216787e+08	2.43221287e+08	45	1.25016960e+00	1.63257591e-02	3.42156403e-02	-4.47350623e-02	3.93613511e-02	2007-09-16 12:13:06.760650	2007-09-16 13:28:07.371208	3.63413389e+13	2.74606157e+13	3.19009773e+13	5.41744695e+12	4.09358690e+12	4.75551692e+12
157	337_nm0019	15	2.71047906e+08	2.71055826e+08	7	2.19999840e+00	-4.34789962e-02	9.48216978e-02	-4.97443721e-02	5.60533405e-02	2008-08-03 15:05:06.187342	2008-08-03 17:17:06.181579	4.73189187e+12	1.35408918e+13	9.13639183e+12	1.78848702e+12	5.11797603e+12	3.45323152e+12
158	337_nm0019	16	2.71135507e+08	2.71139226e+08	11	1.03305600e+00	-1.14267850e-01	4.53742109e-02	-6.57224282e-02	3.10479137e-02	2008-08-04 15:25:07.181877	2008-08-04 16:27:06.183476	2.06648423e+13	4.41352328e+13	3.24000375e+13	6.23068439e+12	1.33072734e+13	9.76897888e+12
159	337_nm0019	17	2.71304347e+08	2.71314247e+08	23	2.74991280e+00	-7.38301676e-02	5.21516244e-02	-3.79070278e-02	3.85933385e-02	2008-08-06 14:19:07.132870	2008-08-06 17:04:06.818948	1.56428033e+13	2.85644304e+13	2.21036169e+13	3.26174997e+12	5.95609547e+12	4.60892272e+12
160	337_nm0019	18	2.71391827e+08	2.71404127e+08	14	3.41655600e+00	-9.21277656e-02	5.34021815e-02	-1.79176889e-02	4.69265261e-02	2008-08-07 14:37:07.314286	2008-08-07 18:02:06.915882	1.49187443e+13	1.93202817e+13	1.71195130e+13	3.98720212e+12	5.16356249e+12	4.57538230e+12
161	337_nm0019	19	2.71480508e+08	2.71488427e+08	15	2.19977520e+00	-6.46736928e-02	4.84155353e-02	-1.29348796e-02	6.16114035e-02	2008-08-08 15:15:07.600341	2008-08-08 17:27:06.791060	1.81501739e+13	1.12079985e+13	1.46790862e+13	4.68635474e+12	2.89389276e+12	3.79012375e+12
162	337_nm0019	20	2.71565586e+08	2.71573027e+08	18	2.06706000e+00	-5.27566379e-02	5.27499020e-02	-7.01853159e-03	4.68249360e-02	2008-08-09 14:53:05.999999	2008-08-09 16:57:07.415997	1.52899812e+13	1.94042062e+13	1.73470937e+13	3.60388314e+12	4.57361526e+12	4.08874920e+12
163	337_nm0019	21	2.71649647e+08	2.71661466e+08	21	3.28304880e+00	-7.14809858e-02	5.30242952e-02	-6.39836119e-02	3.29305582e-02	2008-08-10 14:14:07.229736	2008-08-10 17:31:06.205412	1.51321437e+13	3.92330508e+13	2.71825973e+13	3.30210448e+12	8.56135357e+12	5.93172903e+12
164	337_nm0019	22	2.73549246e+08	2.73554346e+08	4	1.41671760e+00	5.27407890e-02	2.84857265e-02	-8.91951032e-02	2.57768009e-02	2008-09-01 13:54:05.975546	2008-09-01 15:19:06.158905	5.24319086e+13	6.40312874e+13	5.82315980e+13	2.62159543e+13	3.20156437e+13	2.91157990e+13
165	337_nm0019	23	2.73635226e+08	2.73639246e+08	2	1.11660480e+00	-5.27634841e-02	1.05187918e-01	-5.19882494e-02	4.96297379e-02	2008-09-02 13:47:06.218411	2008-09-02 14:54:05.995690	3.84519655e+12	1.72729415e+13	1.05590690e+13	2.71896456e+12	1.22138141e+13	7.46638932e+12
